"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2195","test_valid_changing_password","tests.wallet_tests","Wed Nov 20 14:53:02 GMT 2024","passed","Wed Nov 20 14:53:04 GMT 2024","","test_wallet_change_password","",""
"","8145","test_invalid_inscription_list[0-Invalid price-group1]","tests.mane_site_tests","Wed Nov 20 14:52:40 GMT 2024","passed","Wed Nov 20 14:52:48 GMT 2024","","test_nintondo_inscription_list","",""
"","7544","test_invalid_inscription_list[21000001-Price should be less than 21,000,000 BEL-group2]","tests.mane_site_tests","Wed Nov 20 14:52:32 GMT 2024","passed","Wed Nov 20 14:52:39 GMT 2024","","test_nintondo_inscription_list","",""
"","4536","test_mint_transfer_zero_wallet","tests.wallet_tests","Wed Nov 20 14:53:27 GMT 2024","passed","Wed Nov 20 14:53:32 GMT 2024","","test_wallet_mint_transfer","",""
"","3385","test_invalid_sending_inscriptions","tests.wallet_tests","Wed Nov 20 14:54:22 GMT 2024","passed","Wed Nov 20 14:54:26 GMT 2024","","test_wallet_send_inscription","",""
"","7246","test_change_name[-Name can't be empty-group2]","tests.mane_site_tests","Wed Nov 20 14:51:37 GMT 2024","broken","Wed Nov 20 14:51:44 GMT 2024","","test_nintondo_change_name","",""
"","7606","test_invalid_change_image","tests.mane_site_tests","Wed Nov 20 14:51:23 GMT 2024","passed","Wed Nov 20 14:51:31 GMT 2024","","test_nintondo_change_image","",""
"","4304","test_connect","tests.mane_site_tests","Wed Nov 20 14:52:07 GMT 2024","passed","Wed Nov 20 14:52:12 GMT 2024","","test_nintondo_inscription_list","",""
"","2323","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Wed Nov 20 14:54:44 GMT 2024","passed","Wed Nov 20 14:54:46 GMT 2024","","test_wallet_send_money","",""
"","4416","test_connect","tests.mane_site_tests","Wed Nov 20 14:51:09 GMT 2024","passed","Wed Nov 20 14:51:13 GMT 2024","","test_nintondo_change_image","",""
"","1682","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Wed Nov 20 14:54:12 GMT 2024","passed","Wed Nov 20 14:54:13 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","1602","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Wed Nov 20 14:54:01 GMT 2024","passed","Wed Nov 20 14:54:02 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","2277","test_wallet_address_verification","tests.wallet_tests","Wed Nov 20 14:52:59 GMT 2024","passed","Wed Nov 20 14:53:01 GMT 2024","","test_wallet_address_verification","",""
"","4832","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Wed Nov 20 14:53:36 GMT 2024","passed","Wed Nov 20 14:53:41 GMT 2024","","test_wallet_password_verification","",""
"","955","test_invalid_create_mnemonic","tests.wallet_tests","Wed Nov 20 14:53:55 GMT 2024","passed","Wed Nov 20 14:53:56 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","5173","test_valid_sending_inscriptions","tests.wallet_tests","Wed Nov 20 14:54:16 GMT 2024","passed","Wed Nov 20 14:54:22 GMT 2024","","test_wallet_send_inscription","",""
"","4434","test_connect","tests.mane_site_tests","Wed Nov 20 14:51:04 GMT 2024","passed","Wed Nov 20 14:51:08 GMT 2024","","test_connect","",""
"","2528","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00000001 BEL]","tests.wallet_tests","Wed Nov 20 14:54:40 GMT 2024","passed","Wed Nov 20 14:54:43 GMT 2024","","test_wallet_send_money","",""
"","1368","test_create_invalid_password[a1234567-7654321a-Passwords dismatches]","tests.wallet_tests","Wed Nov 20 14:53:34 GMT 2024","passed","Wed Nov 20 14:53:36 GMT 2024","","test_wallet_password_verification","",""
"","2123","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Wed Nov 20 14:53:08 GMT 2024","passed","Wed Nov 20 14:53:10 GMT 2024","","test_wallet_change_password","",""
"","8326","test_valid_inscription_list","tests.mane_site_tests","Wed Nov 20 14:52:13 GMT 2024","passed","Wed Nov 20 14:52:21 GMT 2024","","test_nintondo_inscription_list","",""
"","4819","test_create_invalid_password[--None]","tests.wallet_tests","Wed Nov 20 14:53:47 GMT 2024","passed","Wed Nov 20 14:53:52 GMT 2024","","test_wallet_password_verification","",""
"","3429","test_restore_by_mnemonic","tests.wallet_tests","Wed Nov 20 14:53:56 GMT 2024","passed","Wed Nov 20 14:54:00 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","4897","test_invalid_sending_transfers","tests.wallet_tests","Wed Nov 20 14:55:02 GMT 2024","passed","Wed Nov 20 14:55:07 GMT 2024","","test_wallet_send_transfer","",""
"","13420","test_change_name[MyName1sNintondo2024--group1]","tests.mane_site_tests","Wed Nov 20 14:51:53 GMT 2024","broken","Wed Nov 20 14:52:07 GMT 2024","","test_nintondo_change_name","",""
"","7589","test_change_name[A1ex--group1]","tests.mane_site_tests","Wed Nov 20 14:51:45 GMT 2024","broken","Wed Nov 20 14:51:53 GMT 2024","","test_nintondo_change_name","",""
"","1356","test_restore_by_private_key","tests.wallet_tests","Wed Nov 20 14:54:07 GMT 2024","passed","Wed Nov 20 14:54:09 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","5232","test_valid_sending_transfers","tests.wallet_tests","Wed Nov 20 14:54:56 GMT 2024","failed","Wed Nov 20 14:55:02 GMT 2024","","test_wallet_send_transfer","",""
"","4826","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Wed Nov 20 14:53:42 GMT 2024","passed","Wed Nov 20 14:53:47 GMT 2024","","test_wallet_password_verification","",""
"","3333","test_valid_sending_inscriptions_zero_wallet","tests.wallet_tests","Wed Nov 20 14:54:26 GMT 2024","failed","Wed Nov 20 14:54:30 GMT 2024","","test_wallet_send_inscription","",""
"","2081","test_changing_password[--error]","tests.wallet_tests","Wed Nov 20 14:53:05 GMT 2024","passed","Wed Nov 20 14:53:07 GMT 2024","","test_wallet_change_password","",""
"","1348","test_valid_create_mnemonic","tests.wallet_tests","Wed Nov 20 14:53:53 GMT 2024","passed","Wed Nov 20 14:53:54 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","2570","test_invalid_sendmoney[555555555-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-There's not enough money in your account]","tests.wallet_tests","Wed Nov 20 14:54:37 GMT 2024","passed","Wed Nov 20 14:54:40 GMT 2024","","test_wallet_send_money","",""
"","3601","test_invalid_restore_by_mnemonic[data1-Please insert all the words]","tests.wallet_tests","Wed Nov 20 14:54:03 GMT 2024","passed","Wed Nov 20 14:54:06 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","8091","test_valid_change_image","tests.mane_site_tests","Wed Nov 20 14:51:14 GMT 2024","failed","Wed Nov 20 14:51:22 GMT 2024","","test_nintondo_change_image","",""
