"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2151","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Thu Dec 05 06:57:21 GMT 2024","passed","Thu Dec 05 06:57:23 GMT 2024","","test_wallet_change_password","",""
"","938","test_invalid_create_mnemonic","tests.wallet_tests","Thu Dec 05 06:58:07 GMT 2024","passed","Thu Dec 05 06:58:08 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1604","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Thu Dec 05 06:58:13 GMT 2024","passed","Thu Dec 05 06:58:14 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","5943","test_valid_sendmoney","tests.wallet_tests","Thu Dec 05 06:58:58 GMT 2024","passed","Thu Dec 05 06:59:04 GMT 2024","","test_wallet_send_money","",""
"","4807","test_create_invalid_password[--None]","tests.wallet_tests","Thu Dec 05 06:57:59 GMT 2024","passed","Thu Dec 05 06:58:04 GMT 2024","","test_wallet_password_verification","",""
"","17302","test_valid_sending_inscriptions","tests.wallet_tests","Thu Dec 05 06:58:28 GMT 2024","broken","Thu Dec 05 06:58:46 GMT 2024","","test_wallet_send_inscription","",""
"","1337","test_create_invalid_password[a1234567-7654321a-Passwords dismatches]","tests.wallet_tests","Thu Dec 05 06:57:46 GMT 2024","passed","Thu Dec 05 06:57:47 GMT 2024","","test_wallet_password_verification","",""
"","2306","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Thu Dec 05 06:59:15 GMT 2024","passed","Thu Dec 05 06:59:17 GMT 2024","","test_wallet_send_money","",""
"","4795","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Thu Dec 05 06:57:54 GMT 2024","passed","Thu Dec 05 06:57:58 GMT 2024","","test_wallet_password_verification","",""
"","4794","test_invalid_sending_transfers","tests.wallet_tests","Thu Dec 05 06:59:30 GMT 2024","passed","Thu Dec 05 06:59:35 GMT 2024","","test_wallet_send_transfer","",""
"","4801","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Thu Dec 05 06:57:48 GMT 2024","passed","Thu Dec 05 06:57:53 GMT 2024","","test_wallet_password_verification","",""
"","2269","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Thu Dec 05 06:59:12 GMT 2024","passed","Thu Dec 05 06:59:14 GMT 2024","","test_wallet_send_money","",""
"","2135","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Thu Dec 05 06:57:26 GMT 2024","passed","Thu Dec 05 06:57:28 GMT 2024","","test_wallet_change_password","",""
"","2604","test_invalid_sendmoney[0.00000001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Fee exceeds amount]","tests.wallet_tests","Thu Dec 05 06:59:21 GMT 2024","passed","Thu Dec 05 06:59:23 GMT 2024","","test_wallet_send_money","",""
"","2358","test_invalid_sendmoney[-1tsn0tval1dAddre5-Invalid receiver's address]","tests.wallet_tests","Thu Dec 05 06:59:18 GMT 2024","passed","Thu Dec 05 06:59:20 GMT 2024","","test_wallet_send_money","",""
"","2173","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Thu Dec 05 06:57:23 GMT 2024","passed","Thu Dec 05 06:57:26 GMT 2024","","test_wallet_change_password","",""
"","1317","test_restore_by_private_key","tests.wallet_tests","Thu Dec 05 06:58:19 GMT 2024","passed","Thu Dec 05 06:58:20 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","854","test_create_valid_password","tests.wallet_tests","Thu Dec 05 06:57:44 GMT 2024","passed","Thu Dec 05 06:57:45 GMT 2024","","test_wallet_password_verification","",""
"","7417","test_valid_sending_inscriptions_zero_wallet","tests.wallet_tests","Thu Dec 05 06:58:50 GMT 2024","broken","Thu Dec 05 06:58:58 GMT 2024","","test_wallet_send_inscription","",""
"","4404","test_mint_transfer_zero_wallet","tests.wallet_tests","Thu Dec 05 06:57:39 GMT 2024","failed","Thu Dec 05 06:57:44 GMT 2024","","test_wallet_mint_transfer","",""
"","1683","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Thu Dec 05 06:58:23 GMT 2024","passed","Thu Dec 05 06:58:25 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","3500","test_invalid_restore_by_mnemonic[data1-Please insert all the words]","tests.wallet_tests","Thu Dec 05 06:58:15 GMT 2024","passed","Thu Dec 05 06:58:18 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","1340","test_valid_create_mnemonic","tests.wallet_tests","Thu Dec 05 06:58:05 GMT 2024","passed","Thu Dec 05 06:58:06 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","4712","test_valid_sending_transfers_zero_wallet","tests.wallet_tests","Thu Dec 05 06:59:36 GMT 2024","passed","Thu Dec 05 06:59:41 GMT 2024","","test_wallet_send_transfer","",""
