"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1315","test_restore_by_private_key","tests.wallet_tests","Wed Dec 18 10:50:57 GMT 2024","passed","Wed Dec 18 10:50:58 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","4649","test_valid_sending_transfers_zero_wallet","tests.wallet_tests","Wed Dec 18 10:52:10 GMT 2024","passed","Wed Dec 18 10:52:15 GMT 2024","","test_wallet_send_transfer","",""
"","2663","test_invalid_sendmoney[0.00001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Fee exceeds amount1]","tests.wallet_tests","Wed Dec 18 10:51:54 GMT 2024","passed","Wed Dec 18 10:51:57 GMT 2024","","test_wallet_send_money","",""
"","5078","test_invalid_sending_transfers","tests.wallet_tests","Wed Dec 18 10:52:04 GMT 2024","passed","Wed Dec 18 10:52:09 GMT 2024","","test_wallet_send_transfer","",""
"","2973","test_invalid_sendmoney[555555555-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-There's not enough money in your account]","tests.wallet_tests","Wed Dec 18 10:51:35 GMT 2024","passed","Wed Dec 18 10:51:38 GMT 2024","","test_wallet_send_money","",""
"","1600","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Wed Dec 18 10:50:51 GMT 2024","passed","Wed Dec 18 10:50:52 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","6260","test_valid_sendmoney[0.777-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Wed Dec 18 10:51:21 GMT 2024","passed","Wed Dec 18 10:51:27 GMT 2024","","test_wallet_send_money","",""
"","6140","test_valid_sending_transfers","tests.wallet_tests","Wed Dec 18 10:51:58 GMT 2024","passed","Wed Dec 18 10:52:04 GMT 2024","","test_wallet_send_transfer","",""
"","2300","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Wed Dec 18 10:51:45 GMT 2024","passed","Wed Dec 18 10:51:47 GMT 2024","","test_wallet_send_money","",""
"","967","test_invalid_create_mnemonic","tests.wallet_tests","Wed Dec 18 10:50:45 GMT 2024","passed","Wed Dec 18 10:50:46 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","2498","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00001 BEL]","tests.wallet_tests","Wed Dec 18 10:51:38 GMT 2024","passed","Wed Dec 18 10:51:41 GMT 2024","","test_wallet_send_money","",""
"","5153","test_valid_sending_inscriptions","tests.wallet_tests","Wed Dec 18 10:51:06 GMT 2024","passed","Wed Dec 18 10:51:12 GMT 2024","","test_wallet_send_inscription","",""
"","2054","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Wed Dec 18 10:49:58 GMT 2024","passed","Wed Dec 18 10:50:00 GMT 2024","","test_wallet_change_password","",""
"","3830","test_valid_sending_inscriptions_zero_wallet","tests.wallet_tests","Wed Dec 18 10:51:16 GMT 2024","passed","Wed Dec 18 10:51:20 GMT 2024","","test_wallet_send_inscription","",""
"","829","test_create_valid_password","tests.wallet_tests","Wed Dec 18 10:50:23 GMT 2024","passed","Wed Dec 18 10:50:23 GMT 2024","","test_wallet_password_verification","",""
"","2242","test_wallet_address_verification","tests.wallet_tests","Wed Dec 18 10:49:49 GMT 2024","passed","Wed Dec 18 10:49:51 GMT 2024","","test_wallet_address_verification","",""
"","5972","test_valid_sendmoney[0.00001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Wed Dec 18 10:51:28 GMT 2024","passed","Wed Dec 18 10:51:34 GMT 2024","","test_wallet_send_money","",""
"","1652","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Wed Dec 18 10:51:04 GMT 2024","passed","Wed Dec 18 10:51:06 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2329","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Wed Dec 18 10:51:42 GMT 2024","passed","Wed Dec 18 10:51:44 GMT 2024","","test_wallet_send_money","",""
"","1696","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Wed Dec 18 10:51:02 GMT 2024","passed","Wed Dec 18 10:51:03 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","3460","test_restore_by_mnemonic","tests.wallet_tests","Wed Dec 18 10:50:46 GMT 2024","passed","Wed Dec 18 10:50:50 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","3491","test_invalid_restore_by_mnemonic[data1-Please insert all the words]","tests.wallet_tests","Wed Dec 18 10:50:53 GMT 2024","passed","Wed Dec 18 10:50:56 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","4806","test_create_invalid_password[--None]","tests.wallet_tests","Wed Dec 18 10:50:37 GMT 2024","passed","Wed Dec 18 10:50:42 GMT 2024","","test_wallet_password_verification","",""
"","6532","test_valid_minting_transfers","tests.wallet_tests","Wed Dec 18 10:50:10 GMT 2024","passed","Wed Dec 18 10:50:16 GMT 2024","","test_wallet_mint_transfer","",""
"","2366","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Wed Dec 18 10:50:03 GMT 2024","passed","Wed Dec 18 10:50:05 GMT 2024","","test_wallet_change_password","",""
"","2145","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Wed Dec 18 10:50:00 GMT 2024","passed","Wed Dec 18 10:50:02 GMT 2024","","test_wallet_change_password","",""
"","3484","test_invalid_sending_inscriptions","tests.wallet_tests","Wed Dec 18 10:51:12 GMT 2024","passed","Wed Dec 18 10:51:16 GMT 2024","","test_wallet_send_inscription","",""
