"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1614","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Sun Dec 01 11:03:47 GMT 2024","passed","Sun Dec 01 11:03:49 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2034","test_changing_password[--error]","tests.wallet_tests","Sun Dec 01 11:02:39 GMT 2024","passed","Sun Dec 01 11:02:41 GMT 2024","","test_wallet_change_password","",""
"","2294","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Sun Dec 01 11:04:19 GMT 2024","passed","Sun Dec 01 11:04:22 GMT 2024","","test_wallet_send_money","",""
"","1341","test_valid_create_mnemonic","tests.wallet_tests","Sun Dec 01 11:03:26 GMT 2024","passed","Sun Dec 01 11:03:27 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1657","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Sun Dec 01 11:03:45 GMT 2024","passed","Sun Dec 01 11:03:47 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2333","test_invalid_sendmoney[-1tsn0tval1dAddre5-Invalid receiver's address]","tests.wallet_tests","Sun Dec 01 11:04:23 GMT 2024","passed","Sun Dec 01 11:04:25 GMT 2024","","test_wallet_send_money","",""
"","3078","test_invalid_sending_inscriptions","tests.wallet_tests","Sun Dec 01 11:03:56 GMT 2024","passed","Sun Dec 01 11:03:59 GMT 2024","","test_wallet_send_inscription","",""
"","2421","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00000001 BEL]","tests.wallet_tests","Sun Dec 01 11:04:13 GMT 2024","passed","Sun Dec 01 11:04:16 GMT 2024","","test_wallet_send_money","",""
"","4745","test_invalid_sending_transfers","tests.wallet_tests","Sun Dec 01 11:04:35 GMT 2024","passed","Sun Dec 01 11:04:40 GMT 2024","","test_wallet_send_transfer","",""
"","2187","test_changing_password[?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-error]","tests.wallet_tests","Sun Dec 01 11:02:50 GMT 2024","passed","Sun Dec 01 11:02:52 GMT 2024","","test_wallet_change_password","",""
"","2140","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Sun Dec 01 11:02:41 GMT 2024","passed","Sun Dec 01 11:02:44 GMT 2024","","test_wallet_change_password","",""
"","4833","test_create_invalid_password[--None]","tests.wallet_tests","Sun Dec 01 11:03:20 GMT 2024","passed","Sun Dec 01 11:03:25 GMT 2024","","test_wallet_password_verification","",""
"","2054","test_valid_changing_password","tests.wallet_tests","Sun Dec 01 11:02:36 GMT 2024","passed","Sun Dec 01 11:02:38 GMT 2024","","test_wallet_change_password","",""
"","876","test_create_valid_password","tests.wallet_tests","Sun Dec 01 11:03:06 GMT 2024","passed","Sun Dec 01 11:03:06 GMT 2024","","test_wallet_password_verification","",""
"","5148","test_mint_transfer_zero_wallet","tests.wallet_tests","Sun Dec 01 11:03:00 GMT 2024","passed","Sun Dec 01 11:03:05 GMT 2024","","test_wallet_mint_transfer","",""
"","5213","test_valid_sending_inscriptions","tests.wallet_tests","Sun Dec 01 11:03:50 GMT 2024","failed","Sun Dec 01 11:03:55 GMT 2024","","test_wallet_send_inscription","",""
"","1351","test_create_invalid_password[a1234567-7654321a-Passwords dismatches]","tests.wallet_tests","Sun Dec 01 11:03:07 GMT 2024","passed","Sun Dec 01 11:03:09 GMT 2024","","test_wallet_password_verification","",""
"","5553","test_valid_sending_transfers","tests.wallet_tests","Sun Dec 01 11:04:29 GMT 2024","passed","Sun Dec 01 11:04:34 GMT 2024","","test_wallet_send_transfer","",""
"","1364","test_restore_by_private_key","tests.wallet_tests","Sun Dec 01 11:03:41 GMT 2024","passed","Sun Dec 01 11:03:42 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","949","test_invalid_create_mnemonic","tests.wallet_tests","Sun Dec 01 11:03:28 GMT 2024","passed","Sun Dec 01 11:03:29 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","2130","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Sun Dec 01 11:02:47 GMT 2024","passed","Sun Dec 01 11:02:49 GMT 2024","","test_wallet_change_password","",""
"","2622","test_invalid_sendmoney[0.00000001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Fee exceeds amount]","tests.wallet_tests","Sun Dec 01 11:04:26 GMT 2024","passed","Sun Dec 01 11:04:28 GMT 2024","","test_wallet_send_money","",""
