"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6063","test_valid_sending_transfers","tests.wallet_tests","Wed Dec 11 12:53:09 GMT 2024","passed","Wed Dec 11 12:53:15 GMT 2024","","test_wallet_send_transfer","",""
"","2393","test_wallet_address_verification","tests.wallet_tests","Wed Dec 11 12:50:58 GMT 2024","passed","Wed Dec 11 12:51:00 GMT 2024","","test_wallet_address_verification","",""
"","2386","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Wed Dec 11 12:51:10 GMT 2024","passed","Wed Dec 11 12:51:13 GMT 2024","","test_wallet_change_password","",""
"","4733","test_valid_sending_transfers_zero_wallet","tests.wallet_tests","Wed Dec 11 12:53:22 GMT 2024","passed","Wed Dec 11 12:53:27 GMT 2024","","test_wallet_send_transfer","",""
"","1382","test_restore_by_private_key","tests.wallet_tests","Wed Dec 11 12:52:08 GMT 2024","passed","Wed Dec 11 12:52:09 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2398","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Wed Dec 11 12:52:53 GMT 2024","passed","Wed Dec 11 12:52:55 GMT 2024","","test_wallet_send_money","",""
"","1610","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Wed Dec 11 12:52:01 GMT 2024","passed","Wed Dec 11 12:52:03 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","948","test_invalid_create_mnemonic","tests.wallet_tests","Wed Dec 11 12:51:55 GMT 2024","passed","Wed Dec 11 12:51:56 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","4861","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Wed Dec 11 12:51:42 GMT 2024","passed","Wed Dec 11 12:51:46 GMT 2024","","test_wallet_password_verification","",""
"","2227","test_valid_changing_password","tests.wallet_tests","Wed Dec 11 12:51:01 GMT 2024","passed","Wed Dec 11 12:51:03 GMT 2024","","test_wallet_change_password","",""
"","2213","test_changing_password[--error]","tests.wallet_tests","Wed Dec 11 12:51:04 GMT 2024","passed","Wed Dec 11 12:51:06 GMT 2024","","test_wallet_change_password","",""
"","1371","test_create_invalid_password[a1234567-7654321a-Passwords dismatches]","tests.wallet_tests","Wed Dec 11 12:51:34 GMT 2024","passed","Wed Dec 11 12:51:35 GMT 2024","","test_wallet_password_verification","",""
"","5762","test_valid_sendmoney[0.777-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Wed Dec 11 12:52:33 GMT 2024","passed","Wed Dec 11 12:52:38 GMT 2024","","test_wallet_send_money","",""
"","6024","test_valid_sendmoney[0.00001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Wed Dec 11 12:52:39 GMT 2024","passed","Wed Dec 11 12:52:45 GMT 2024","","test_wallet_send_money","",""
"","3087","test_invalid_sendmoney[555555555-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-There's not enough money in your account]","tests.wallet_tests","Wed Dec 11 12:52:46 GMT 2024","passed","Wed Dec 11 12:52:49 GMT 2024","","test_wallet_send_money","",""
"","2189","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Wed Dec 11 12:51:13 GMT 2024","passed","Wed Dec 11 12:51:16 GMT 2024","","test_wallet_change_password","",""
"","3638","test_invalid_sending_inscriptions","tests.wallet_tests","Wed Dec 11 12:52:24 GMT 2024","passed","Wed Dec 11 12:52:27 GMT 2024","","test_wallet_send_inscription","",""
"","4839","test_create_invalid_password[--None]","tests.wallet_tests","Wed Dec 11 12:51:47 GMT 2024","passed","Wed Dec 11 12:51:52 GMT 2024","","test_wallet_password_verification","",""
"","883","test_create_valid_password","tests.wallet_tests","Wed Dec 11 12:51:32 GMT 2024","passed","Wed Dec 11 12:51:33 GMT 2024","","test_wallet_password_verification","",""
"","5151","test_mint_transfer_zero_wallet","tests.wallet_tests","Wed Dec 11 12:51:26 GMT 2024","passed","Wed Dec 11 12:51:31 GMT 2024","","test_wallet_mint_transfer","",""
"","3595","test_restore_by_mnemonic","tests.wallet_tests","Wed Dec 11 12:51:57 GMT 2024","passed","Wed Dec 11 12:52:00 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","1734","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Wed Dec 11 12:52:12 GMT 2024","passed","Wed Dec 11 12:52:14 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","4995","test_invalid_sending_transfers","tests.wallet_tests","Wed Dec 11 12:53:16 GMT 2024","passed","Wed Dec 11 12:53:21 GMT 2024","","test_wallet_send_transfer","",""
"","6142","test_valid_minting_transfers","tests.wallet_tests","Wed Dec 11 12:51:19 GMT 2024","passed","Wed Dec 11 12:51:26 GMT 2024","","test_wallet_mint_transfer","",""
"","1663","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Wed Dec 11 12:52:15 GMT 2024","passed","Wed Dec 11 12:52:16 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","5727","test_valid_sending_inscriptions","tests.wallet_tests","Wed Dec 11 12:52:17 GMT 2024","passed","Wed Dec 11 12:52:23 GMT 2024","","test_wallet_send_inscription","",""
"","2343","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Wed Dec 11 12:52:56 GMT 2024","passed","Wed Dec 11 12:52:59 GMT 2024","","test_wallet_send_money","",""
