"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3737","test_invalid_sending_inscriptions","tests.wallet_tests","Mon Dec 23 07:04:35 GMT 2024","passed","Mon Dec 23 07:04:39 GMT 2024","","test_wallet_send_inscription","",""
"","1657","test_restore_by_invalid_private_key[-Invalid private key]","tests.wallet_tests","Mon Dec 23 07:04:21 GMT 2024","passed","Mon Dec 23 07:04:23 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2490","test_invalid_sendmoney[-1tsn0tval1dAddre5-Invalid receiver's address]","tests.wallet_tests","Mon Dec 23 07:05:12 GMT 2024","passed","Mon Dec 23 07:05:15 GMT 2024","","test_wallet_send_money","",""
"","2197","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Mon Dec 23 07:03:23 GMT 2024","passed","Mon Dec 23 07:03:25 GMT 2024","","test_wallet_change_password","",""
"","990","test_invalid_create_mnemonic","tests.wallet_tests","Mon Dec 23 07:04:07 GMT 2024","passed","Mon Dec 23 07:04:08 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","861","test_create_valid_password","tests.wallet_tests","Mon Dec 23 07:03:44 GMT 2024","passed","Mon Dec 23 07:03:45 GMT 2024","","test_wallet_password_verification","",""
"","5990","test_valid_sending_inscriptions","tests.wallet_tests","Mon Dec 23 07:04:29 GMT 2024","failed","Mon Dec 23 07:04:34 GMT 2024","","test_wallet_send_inscription","",""
"","6620","test_valid_sendmoney[0.00001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Mon Dec 23 07:04:52 GMT 2024","passed","Mon Dec 23 07:04:59 GMT 2024","","test_wallet_send_money","",""
"","2314","test_valid_changing_password","tests.wallet_tests","Mon Dec 23 07:03:11 GMT 2024","passed","Mon Dec 23 07:03:14 GMT 2024","","test_wallet_change_password","",""
"","1340","test_create_invalid_password[a1234567-7654321a-Passwords dismatches]","tests.wallet_tests","Mon Dec 23 07:03:46 GMT 2024","passed","Mon Dec 23 07:03:47 GMT 2024","","test_wallet_password_verification","",""
"","1355","test_restore_by_private_key","tests.wallet_tests","Mon Dec 23 07:04:19 GMT 2024","passed","Mon Dec 23 07:04:21 GMT 2024","","test_wallet_recovery_by_private_key","",""
