"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2141","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Fri Dec 06 10:47:58 GMT 2024","passed","Fri Dec 06 10:48:01 GMT 2024","","test_wallet_change_password","",""
"","871","test_create_valid_password","tests.wallet_tests","Fri Dec 06 10:48:24 GMT 2024","passed","Fri Dec 06 10:48:24 GMT 2024","","test_wallet_password_verification","",""
"","2310","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Fri Dec 06 10:49:54 GMT 2024","passed","Fri Dec 06 10:49:56 GMT 2024","","test_wallet_send_money","",""
"","982","test_invalid_create_mnemonic","tests.wallet_tests","Fri Dec 06 10:48:46 GMT 2024","passed","Fri Dec 06 10:48:47 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1606","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Fri Dec 06 10:48:52 GMT 2024","passed","Fri Dec 06 10:48:54 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","1359","test_valid_create_mnemonic","tests.wallet_tests","Fri Dec 06 10:48:44 GMT 2024","passed","Fri Dec 06 10:48:45 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1671","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Fri Dec 06 10:49:06 GMT 2024","passed","Fri Dec 06 10:49:07 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","1658","test_restore_by_invalid_private_key[-Invalid private key]","tests.wallet_tests","Fri Dec 06 10:49:01 GMT 2024","passed","Fri Dec 06 10:49:02 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2215","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Fri Dec 06 10:48:01 GMT 2024","passed","Fri Dec 06 10:48:04 GMT 2024","","test_wallet_change_password","",""
"","1347","test_restore_by_private_key","tests.wallet_tests","Fri Dec 06 10:48:59 GMT 2024","passed","Fri Dec 06 10:49:00 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2098","test_changing_password[--error]","tests.wallet_tests","Fri Dec 06 10:47:56 GMT 2024","passed","Fri Dec 06 10:47:58 GMT 2024","","test_wallet_change_password","",""
"","5903","test_valid_sendmoney[0.00001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24]","tests.wallet_tests","Fri Dec 06 10:49:37 GMT 2024","passed","Fri Dec 06 10:49:43 GMT 2024","","test_wallet_send_money","",""
"","4831","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Fri Dec 06 10:48:33 GMT 2024","passed","Fri Dec 06 10:48:38 GMT 2024","","test_wallet_password_verification","",""
"","6490","test_valid_minting_transfers","tests.wallet_tests","Fri Dec 06 10:48:10 GMT 2024","passed","Fri Dec 06 10:48:17 GMT 2024","","test_wallet_mint_transfer","",""
"","6120","test_valid_sending_transfers","tests.wallet_tests","Fri Dec 06 10:50:07 GMT 2024","passed","Fri Dec 06 10:50:13 GMT 2024","","test_wallet_send_transfer","",""
"","2386","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Fri Dec 06 10:49:51 GMT 2024","passed","Fri Dec 06 10:49:53 GMT 2024","","test_wallet_send_money","",""
