"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4830","test_create_invalid_password[--None]","tests.wallet_tests","Fri Nov 22 10:30:40 GMT 2024","passed","Fri Nov 22 10:30:45 GMT 2024","","test_wallet_password_verification","",""
"","1639","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Fri Nov 22 10:31:07 GMT 2024","passed","Fri Nov 22 10:31:08 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2091","test_valid_changing_password","tests.wallet_tests","Fri Nov 22 10:29:56 GMT 2024","passed","Fri Nov 22 10:29:58 GMT 2024","","test_wallet_change_password","",""
"","5191","test_connect","tests.mane_site_tests","Fri Nov 22 10:27:36 GMT 2024","passed","Fri Nov 22 10:27:41 GMT 2024","","test_connect","",""
"","2348","test_changing_password[?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-error]","tests.wallet_tests","Fri Nov 22 10:30:10 GMT 2024","passed","Fri Nov 22 10:30:12 GMT 2024","","test_wallet_change_password","",""
"","11001","test_invalid_inscription_list[0.00000001-Price must be at least 1000 satoshi-group1]","tests.mane_site_tests","Fri Nov 22 10:29:41 GMT 2024","passed","Fri Nov 22 10:29:52 GMT 2024","","test_nintondo_inscription_list","",""
"","4970","test_connect","tests.mane_site_tests","Fri Nov 22 10:28:21 GMT 2024","passed","Fri Nov 22 10:28:26 GMT 2024","","test_nintondo_change_name","",""
"","1003","test_invalid_create_mnemonic","tests.wallet_tests","Fri Nov 22 10:30:48 GMT 2024","passed","Fri Nov 22 10:30:49 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1387","test_valid_create_mnemonic","tests.wallet_tests","Fri Nov 22 10:30:45 GMT 2024","passed","Fri Nov 22 10:30:47 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","9621","test_valid_inscription_list","tests.mane_site_tests","Fri Nov 22 10:29:02 GMT 2024","passed","Fri Nov 22 10:29:12 GMT 2024","","test_nintondo_inscription_list","",""
"","9696","test_invalid_inscription_list[21000001-Price should be less than 21,000,000 BEL-group2]","tests.mane_site_tests","Fri Nov 22 10:29:22 GMT 2024","passed","Fri Nov 22 10:29:31 GMT 2024","","test_nintondo_inscription_list","",""
"","8198","test_invalid_inscription_list[0-Invalid price-group1]","tests.mane_site_tests","Fri Nov 22 10:29:32 GMT 2024","passed","Fri Nov 22 10:29:40 GMT 2024","","test_nintondo_inscription_list","",""
"","10010","test_change_name[A1ex--group1]","tests.mane_site_tests","Fri Nov 22 10:28:35 GMT 2024","broken","Fri Nov 22 10:28:45 GMT 2024","","test_nintondo_change_name","",""
"","2145","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Fri Nov 22 10:30:07 GMT 2024","passed","Fri Nov 22 10:30:09 GMT 2024","","test_wallet_change_password","",""
"","3489","test_invalid_restore_by_mnemonic[data1-Please insert all the words]","tests.wallet_tests","Fri Nov 22 10:30:56 GMT 2024","passed","Fri Nov 22 10:30:59 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","3825","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Fri Nov 22 10:31:38 GMT 2024","passed","Fri Nov 22 10:31:42 GMT 2024","","test_wallet_send_money","",""
"","1336","test_restore_by_private_key","tests.wallet_tests","Fri Nov 22 10:31:00 GMT 2024","passed","Fri Nov 22 10:31:01 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","7522","test_change_name[-Name can't be empty-group2]","tests.mane_site_tests","Fri Nov 22 10:28:26 GMT 2024","broken","Fri Nov 22 10:28:34 GMT 2024","","test_nintondo_change_name","",""
"","2489","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00000001 BEL]","tests.wallet_tests","Fri Nov 22 10:31:35 GMT 2024","passed","Fri Nov 22 10:31:37 GMT 2024","","test_wallet_send_money","",""
"","5464","test_mint_transfer_zero_wallet","tests.wallet_tests","Fri Nov 22 10:30:19 GMT 2024","passed","Fri Nov 22 10:30:25 GMT 2024","","test_wallet_mint_transfer","",""
"","2571","test_invalid_sendmoney[555555555-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-There's not enough money in your account]","tests.wallet_tests","Fri Nov 22 10:31:31 GMT 2024","failed","Fri Nov 22 10:31:34 GMT 2024","","test_wallet_send_money","",""
"","4833","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Fri Nov 22 10:30:29 GMT 2024","passed","Fri Nov 22 10:30:34 GMT 2024","","test_wallet_password_verification","",""
"","4830","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Fri Nov 22 10:30:34 GMT 2024","passed","Fri Nov 22 10:30:39 GMT 2024","","test_wallet_password_verification","",""
"","3539","test_invalid_sending_inscriptions","tests.wallet_tests","Fri Nov 22 10:31:16 GMT 2024","passed","Fri Nov 22 10:31:19 GMT 2024","","test_wallet_send_inscription","",""
"","1689","test_restore_by_invalid_private_key[-Invalid private key]","tests.wallet_tests","Fri Nov 22 10:31:02 GMT 2024","passed","Fri Nov 22 10:31:04 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","22824","test_valid_change_image","tests.mane_site_tests","Fri Nov 22 10:27:48 GMT 2024","broken","Fri Nov 22 10:28:11 GMT 2024","","test_nintondo_change_image","",""
"","8312","test_valid_inscription_unlist","tests.mane_site_tests","Fri Nov 22 10:29:13 GMT 2024","passed","Fri Nov 22 10:29:21 GMT 2024","","test_nintondo_inscription_list","",""
"","917","test_create_valid_password","tests.wallet_tests","Fri Nov 22 10:30:25 GMT 2024","passed","Fri Nov 22 10:30:26 GMT 2024","","test_wallet_password_verification","",""
"","10796","test_change_name[MyName1sNintondo2024--group1]","tests.mane_site_tests","Fri Nov 22 10:28:45 GMT 2024","passed","Fri Nov 22 10:28:56 GMT 2024","","test_nintondo_change_name","",""
"","5141","test_valid_minting_transfers","tests.wallet_tests","Fri Nov 22 10:30:13 GMT 2024","failed","Fri Nov 22 10:30:18 GMT 2024","","test_wallet_mint_transfer","",""
"","4577","test_connect","tests.mane_site_tests","Fri Nov 22 10:28:57 GMT 2024","passed","Fri Nov 22 10:29:01 GMT 2024","","test_nintondo_inscription_list","",""
"","2145","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Fri Nov 22 10:30:04 GMT 2024","passed","Fri Nov 22 10:30:07 GMT 2024","","test_wallet_change_password","",""
"","4954","test_connect","tests.mane_site_tests","Fri Nov 22 10:27:42 GMT 2024","passed","Fri Nov 22 10:27:47 GMT 2024","","test_nintondo_change_image","",""
"","1607","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Fri Nov 22 10:30:53 GMT 2024","passed","Fri Nov 22 10:30:55 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","6205","test_valid_sendmoney","tests.wallet_tests","Fri Nov 22 10:31:24 GMT 2024","passed","Fri Nov 22 10:31:31 GMT 2024","","test_wallet_send_money","",""
"","6165","test_valid_sending_inscriptions","tests.wallet_tests","Fri Nov 22 10:31:09 GMT 2024","failed","Fri Nov 22 10:31:15 GMT 2024","","test_wallet_send_inscription","",""
"","5030","test_invalid_sending_transfers","tests.wallet_tests","Fri Nov 22 10:31:58 GMT 2024","passed","Fri Nov 22 10:32:03 GMT 2024","","test_wallet_send_transfer","",""
"","2106","test_changing_password[--error]","tests.wallet_tests","Fri Nov 22 10:29:59 GMT 2024","passed","Fri Nov 22 10:30:01 GMT 2024","","test_wallet_change_password","",""
"","5130","test_valid_sending_transfers","tests.wallet_tests","Fri Nov 22 10:31:52 GMT 2024","failed","Fri Nov 22 10:31:57 GMT 2024","","test_wallet_send_transfer","",""
"","1696","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Fri Nov 22 10:31:04 GMT 2024","passed","Fri Nov 22 10:31:06 GMT 2024","","test_wallet_recovery_by_private_key","",""
