"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3521","test_invalid_sending_inscriptions","tests.wallet_tests","Fri Nov 22 10:56:47 GMT 2024","passed","Fri Nov 22 10:56:50 GMT 2024","","test_wallet_send_inscription","",""
"","2269","test_changing_password[?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-error]","tests.wallet_tests","Fri Nov 22 10:55:41 GMT 2024","passed","Fri Nov 22 10:55:43 GMT 2024","","test_wallet_change_password","",""
"","2220","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Fri Nov 22 10:55:35 GMT 2024","passed","Fri Nov 22 10:55:37 GMT 2024","","test_wallet_change_password","",""
"","16586","test_valid_purchase_inscription","tests.mane_site_tests","Fri Nov 22 10:53:11 GMT 2024","passed","Fri Nov 22 10:53:28 GMT 2024","","test_nintondo_inscription_buy","",""
"","2209","test_valid_changing_password","tests.wallet_tests","Fri Nov 22 10:55:26 GMT 2024","passed","Fri Nov 22 10:55:28 GMT 2024","","test_wallet_change_password","",""
"","2583","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Fri Nov 22 10:57:09 GMT 2024","passed","Fri Nov 22 10:57:12 GMT 2024","","test_wallet_send_money","",""
"","4653","test_valid_sending_transfers_zero_wallet","tests.wallet_tests","Fri Nov 22 10:57:36 GMT 2024","passed","Fri Nov 22 10:57:41 GMT 2024","","test_wallet_send_transfer","",""
"","4799","test_mint_transfer_zero_wallet","tests.wallet_tests","Fri Nov 22 10:55:50 GMT 2024","passed","Fri Nov 22 10:55:55 GMT 2024","","test_wallet_mint_transfer","",""
"","5341","test_valid_sending_inscriptions","tests.wallet_tests","Fri Nov 22 10:56:41 GMT 2024","failed","Fri Nov 22 10:56:46 GMT 2024","","test_wallet_send_inscription","",""
"","2934","test_invalid_sendmoney[0.00000001-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Fee exceeds amount]","tests.wallet_tests","Fri Nov 22 10:57:20 GMT 2024","passed","Fri Nov 22 10:57:23 GMT 2024","","test_wallet_send_money","",""
"","2205","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Fri Nov 22 10:55:32 GMT 2024","passed","Fri Nov 22 10:55:34 GMT 2024","","test_wallet_change_password","",""
"","2236","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Fri Nov 22 10:55:38 GMT 2024","passed","Fri Nov 22 10:55:40 GMT 2024","","test_wallet_change_password","",""
"","4840","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Fri Nov 22 10:56:05 GMT 2024","passed","Fri Nov 22 10:56:10 GMT 2024","","test_wallet_password_verification","",""
"","8466","test_change_name[A1ex--group1]","tests.mane_site_tests","Fri Nov 22 10:52:28 GMT 2024","passed","Fri Nov 22 10:52:37 GMT 2024","","test_nintondo_change_name","",""
"","6083","test_valid_sendmoney","tests.wallet_tests","Fri Nov 22 10:56:55 GMT 2024","passed","Fri Nov 22 10:57:01 GMT 2024","","test_wallet_send_money","",""
"","2665","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Fri Nov 22 10:57:13 GMT 2024","passed","Fri Nov 22 10:57:15 GMT 2024","","test_wallet_send_money","",""
"","7489","test_purchase_inscription_without_money","tests.mane_site_tests","Fri Nov 22 10:53:52 GMT 2024","passed","Fri Nov 22 10:54:00 GMT 2024","","test_nintondo_inscription_buy","",""
"","22797","test_valid_inscription_list","tests.mane_site_tests","Fri Nov 22 10:54:00 GMT 2024","broken","Fri Nov 22 10:54:23 GMT 2024","","test_nintondo_inscription_list","",""
"","2470","test_wallet_address_verification","tests.wallet_tests","Fri Nov 22 10:55:23 GMT 2024","passed","Fri Nov 22 10:55:25 GMT 2024","","test_wallet_address_verification","",""
"","1395","test_restore_by_private_key","tests.wallet_tests","Fri Nov 22 10:56:31 GMT 2024","passed","Fri Nov 22 10:56:33 GMT 2024","","test_wallet_recovery_by_private_key","",""
