"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2371","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Tue Nov 19 07:53:42 GMT 2024","passed","Tue Nov 19 07:53:45 GMT 2024","","test_wallet_send_money","",""
"","2182","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Tue Nov 19 07:52:02 GMT 2024","passed","Tue Nov 19 07:52:04 GMT 2024","","test_wallet_change_password","",""
"","12478","test_valid_inscription_list","tests.mane_site_tests","Tue Nov 19 07:50:47 GMT 2024","passed","Tue Nov 19 07:51:00 GMT 2024","","test_nintondo_inscription_list","",""
"","2049","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-1nvalid-error]","tests.wallet_tests","Tue Nov 19 07:51:59 GMT 2024","passed","Tue Nov 19 07:52:01 GMT 2024","","test_wallet_change_password","",""
"","6458","test_connect","tests.mane_site_tests","Tue Nov 19 07:50:40 GMT 2024","passed","Tue Nov 19 07:50:46 GMT 2024","","test_nintondo_inscription_list","",""
"","2571","test_invalid_sendmoney[-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-Minimum amount is 0.00000001 BEL]","tests.wallet_tests","Tue Nov 19 07:53:36 GMT 2024","passed","Tue Nov 19 07:53:38 GMT 2024","","test_wallet_send_money","",""
"","3704","test_invalid_sending_inscriptions","tests.wallet_tests","Tue Nov 19 07:53:14 GMT 2024","passed","Tue Nov 19 07:53:18 GMT 2024","","test_wallet_send_inscription","",""
"","4849","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Tue Nov 19 07:52:27 GMT 2024","passed","Tue Nov 19 07:52:32 GMT 2024","","test_wallet_password_verification","",""
"","2508","test_invalid_sendmoney[555555555-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-There's not enough money in your account]","tests.wallet_tests","Tue Nov 19 07:53:33 GMT 2024","passed","Tue Nov 19 07:53:35 GMT 2024","","test_wallet_send_money","",""
"","7642","test_connect","tests.mane_site_tests","Tue Nov 19 07:50:31 GMT 2024","passed","Tue Nov 19 07:50:39 GMT 2024","","test_connect","",""
"","1698","test_restore_by_invalid_private_key[--Invalid private key]","tests.wallet_tests","Tue Nov 19 07:53:05 GMT 2024","passed","Tue Nov 19 07:53:07 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","3507","test_restore_by_mnemonic","tests.wallet_tests","Tue Nov 19 07:52:47 GMT 2024","passed","Tue Nov 19 07:52:51 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","4905","test_valid_sending_transfers_zero_wallet","tests.wallet_tests","Tue Nov 19 07:53:58 GMT 2024","passed","Tue Nov 19 07:54:03 GMT 2024","","test_wallet_send_transfer","",""
"","10537","test_invalid_inscription_list[21000001-Price should be less than 21,000,000 BEL-group2]","tests.mane_site_tests","Tue Nov 19 07:51:15 GMT 2024","passed","Tue Nov 19 07:51:25 GMT 2024","","test_nintondo_inscription_list","",""
"","1027","test_invalid_create_mnemonic","tests.wallet_tests","Tue Nov 19 07:52:46 GMT 2024","passed","Tue Nov 19 07:52:47 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1328","test_restore_by_private_key","tests.wallet_tests","Tue Nov 19 07:52:58 GMT 2024","passed","Tue Nov 19 07:52:59 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","1588","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Tue Nov 19 07:52:52 GMT 2024","passed","Tue Nov 19 07:52:53 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","13225","test_invalid_inscription_list[0.00000001-Price must be at least 1000 satoshi-group1]","tests.mane_site_tests","Tue Nov 19 07:51:36 GMT 2024","passed","Tue Nov 19 07:51:50 GMT 2024","","test_nintondo_inscription_list","",""
