"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2095","test_changing_password[9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-9PEx*Vqc)P1c+m>AdLi+EPuJG!HoJh3+poDx$@U?Hw<i2M-_%l8C_Kk8X2xwog-xeCVR*=-success]","tests.wallet_tests","Wed Dec 04 12:51:59 GMT 2024","passed","Wed Dec 04 12:52:01 GMT 2024","","test_wallet_change_password","",""
"","1554","test_invalid_restore_by_mnemonic[-Please insert all the words]","tests.wallet_tests","Wed Dec 04 12:52:45 GMT 2024","passed","Wed Dec 04 12:52:46 GMT 2024","","test_wallet_recovery_by_old_mnemonic","",""
"","17542","test_valid_sending_inscriptions","tests.wallet_tests","Wed Dec 04 12:53:00 GMT 2024","broken","Wed Dec 04 12:53:18 GMT 2024","","test_wallet_send_inscription","",""
"","4776","test_create_invalid_password[--None]","tests.wallet_tests","Wed Dec 04 12:52:31 GMT 2024","passed","Wed Dec 04 12:52:36 GMT 2024","","test_wallet_password_verification","",""
"","1328","test_valid_create_mnemonic","tests.wallet_tests","Wed Dec 04 12:52:37 GMT 2024","passed","Wed Dec 04 12:52:38 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","6215","test_valid_sendmoney","tests.wallet_tests","Wed Dec 04 12:53:31 GMT 2024","passed","Wed Dec 04 12:53:37 GMT 2024","","test_wallet_send_money","",""
"","4788","test_create_invalid_password[-a1234567-None]","tests.wallet_tests","Wed Dec 04 12:52:20 GMT 2024","passed","Wed Dec 04 12:52:25 GMT 2024","","test_wallet_password_verification","",""
"","2348","test_invalid_sendmoney[--Invalid receiver's address]","tests.wallet_tests","Wed Dec 04 12:53:47 GMT 2024","passed","Wed Dec 04 12:53:50 GMT 2024","","test_wallet_send_money","",""
"","4144","test_mint_transfer_zero_wallet","tests.wallet_tests","Wed Dec 04 12:52:12 GMT 2024","failed","Wed Dec 04 12:52:16 GMT 2024","","test_wallet_mint_transfer","",""
"","4792","test_create_invalid_password[a1234567--None]","tests.wallet_tests","Wed Dec 04 12:52:26 GMT 2024","passed","Wed Dec 04 12:52:30 GMT 2024","","test_wallet_password_verification","",""
"","6173","test_valid_minting_transfers","tests.wallet_tests","Wed Dec 04 12:52:05 GMT 2024","passed","Wed Dec 04 12:52:11 GMT 2024","","test_wallet_mint_transfer","",""
"","993","test_invalid_create_mnemonic","tests.wallet_tests","Wed Dec 04 12:52:39 GMT 2024","passed","Wed Dec 04 12:52:40 GMT 2024","","test_wallet_recovery_by_new_mnemonic","",""
"","1703","test_restore_by_invalid_private_key[PihWthEm68TGZ2iWoDRWYJLmXPr5itHvKnhmYBz6vseVV6dN1rd-Invalid private key]","tests.wallet_tests","Wed Dec 04 12:52:55 GMT 2024","passed","Wed Dec 04 12:52:57 GMT 2024","","test_wallet_recovery_by_private_key","",""
"","2168","test_changing_password[?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-?#cyk!KTQd11ez!P7_O#!C+IK%(yv4DJvzpa1PS^!WQnOgp#EkA?HUpdLkBB3WOxbgWl+Ea-error]","tests.wallet_tests","Wed Dec 04 12:52:02 GMT 2024","passed","Wed Dec 04 12:52:04 GMT 2024","","test_wallet_change_password","",""
"","2323","test_invalid_sendmoney[0.1--Invalid receiver's address]","tests.wallet_tests","Wed Dec 04 12:53:44 GMT 2024","passed","Wed Dec 04 12:53:46 GMT 2024","","test_wallet_send_money","",""
"","2367","test_invalid_sendmoney[-1tsn0tval1dAddre5-Invalid receiver's address]","tests.wallet_tests","Wed Dec 04 12:53:50 GMT 2024","passed","Wed Dec 04 12:53:53 GMT 2024","","test_wallet_send_money","",""
"","2513","test_invalid_sendmoney[555555555-tbel1q0v7cjajnlkll0ppjsmdduwh2gfjml3nhmuks24-There's not enough money in your account]","tests.wallet_tests","Wed Dec 04 12:53:38 GMT 2024","passed","Wed Dec 04 12:53:40 GMT 2024","","test_wallet_send_money","",""
"","3393","test_invalid_sending_inscriptions","tests.wallet_tests","Wed Dec 04 12:53:18 GMT 2024","passed","Wed Dec 04 12:53:22 GMT 2024","","test_wallet_send_inscription","",""
"","2144","test_changing_password[)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-)TFh1=!u5cBX9Q=E)WFO5*f7mJO7N&87D9vneR8bO69<(CfSf0Pp8s^lZX@p%3M9_smcB-success]","tests.wallet_tests","Wed Dec 04 12:51:56 GMT 2024","passed","Wed Dec 04 12:51:58 GMT 2024","","test_wallet_change_password","",""
"","2252","test_wallet_address_verification","tests.wallet_tests","Wed Dec 04 12:51:45 GMT 2024","passed","Wed Dec 04 12:51:47 GMT 2024","","test_wallet_address_verification","",""
